,osm_id,Parent Category,Category,City,name,lat,lon
12561,4534080568,Retail,Market Place,Kukuna,Kadiatou Bangoura,9.4470654,-12.7173898
12567,4534080574,Retail,Market Place,Kukuna,Marché hebdomadaire Laya,9.4444858,-12.7188
12569,4534080577,Retail,Market Place,Kukuna,Marché de Laya,9.4465579,-12.716416
14085,4895690592,Retail,Market Place,Labé,Marché de Popodara,11.4010644,-12.4038209
14104,4944886898,Retail,Market Place,Labé,Marché de Daka,11.3315043,-12.2819451
16000,7656951984,Retail,Market Place,Labé,Marché Radar,11.3205283,-12.3078883
16569,9958735960,Retail,Market Place,Labé,Marché de Hore Saala,11.3592536,-12.2520981
17055,210983011,Retail,Market Place,Labé,Grand marché de Labé,11.31566065059317,-12.277238333548372
17883,1089871186,Retail,Market Place,Labé,Marché hebdomadaire de Tountouroun,11.432614769373126,-12.247942140033592
13159,4541351003,Retail,Market Place,Lola,Marché de Gama Konikoni,7.8343638,-8.5884239
16302,9034806483,Retail,Market Place,Lola,Marché de Kpagalaye,7.9584891,-8.6236715
16288,8995986879,Retail,Market Place,Lélouma,Marché de Diari,11.3357489,-12.4946094
16442,9531984606,Retail,Market Place,Lélouma,Marché hebdomadaire de sandali,11.2950639,-12.7102222
16463,9532019121,Retail,Market Place,Lélouma,Marché hebdomadaire de Parawol,11.3584811,-12.630381
17531,536372867,Retail,Market Place,Lélouma,Marché central de Lélouma,11.427717509652311,-12.682395675849207
13193,4541902334,Retail,Market Place,Macenta,Marché,8.5520052,-9.4523111
16407,9327944801,Retail,Market Place,Mali,Marché,12.151313,-11.8318774
16456,9532010392,Retail,Market Place,Mali,Marché de Donghel Sigon,11.7811742,-12.2049561
17505,521085659,Retail,Market Place,Mali,Marché de Mali,12.076252899059112,-12.296776782094716
12630,4534091518,Retail,Market Place,Mamou,Marché,10.3941055,-12.0813655
12646,4534091540,Retail,Market Place,Mamou,Marché,10.3788274,-12.0804588
15812,7003750003,Retail,Market Place,Mandiana,Marché de koundian,10.920117,-8.8941894
13127,4541350258,Retail,Market Place,New Yekepa,Marché herdomadeur de N'Zoo,7.6797994,-8.3142458
13902,4543246291,Retail,Market Place,New Yekepa,Hangar du Marché Herdomadeur de N'zoo,7.6801245,-8.3139838
13906,4543246296,Retail,Market Place,New Yekepa,Marché herdomadeur de N'Zoo,7.6795784,-8.313862
13038,4541343971,Retail,Market Place,Nzérékoré,Table du marché,7.8007997,-8.698318
13514,4541915860,Retail,Market Place,Nzérékoré,Marché,7.8563819,-9.1081984
13547,4541916814,Retail,Market Place,Nzérékoré,Marché de Ouro,7.8503084,-9.1083536
13692,4541927551,Retail,Market Place,Nzérékoré,Petit marché de Boma sud,7.7902125,-8.8179807
13842,4541931002,Retail,Market Place,Nzérékoré,Marché de Bounouma,7.6364529,-8.7981162
16133,8454458655,Retail,Market Place,Nzérékoré,Marché de Gouécké,8.0284427,-8.7228153
16147,8503125948,Retail,Market Place,Nzérékoré,Grand marché de N'Zérékoré,7.7512896,-8.8213496
16523,9770133479,Retail,Market Place,Pita,Marché hebdomadaire de Donghol Touma,10.9968131,-12.6973023
15639,6763656654,Retail,Market Place,Sanguéya,Marché limania,10.8528941,-14.4879471
13027,4541343016,Retail,Market Place,Sanniquellie,Marché hebdomadaire de Kpao,7.5394114,-8.7718843
13571,4541917496,Retail,Market Place,Sanniquellie,Lundi Marché de Diécké,7.3521282,-8.9571766
13576,4541917509,Retail,Market Place,Sanniquellie,Marché de Diécké,7.347179,-8.9568764
15495,6418263572,Retail,Market Place,Siguiri,Marché,11.5494458,-9.6042253
15513,6423839698,Retail,Market Place,Siguiri,Marché de Balato,11.5676194,-9.3210501
16477,9560042613,Retail,Market Place,Siguiri,Marché de Maléah,11.7985999,-9.7105798
16487,9560097105,Retail,Market Place,Siguiri,Marché de Santiguiya,11.8184398,-9.7955859
15251,6247642240,Retail,Market Place,Sipilou,Hangar,8.0263433,-8.2331589
15261,6262714931,Retail,Market Place,Sipilou,Marché,8.0287751,-8.1849614
17861,858340509,Retail,Market Place,Sipilou,Marché,7.801539186933858,-8.290132427409544
16021,7902491396,Retail,Market Place,Tondon,Marché Hebdomadaire de Toumnya,10.4769193,-13.1134011
16401,9325277003,Retail,Market Place,Tougué,Marché rural de Gadha woundou,11.8243564,-11.5677673
16545,9880787901,Retail,Market Place,Tougué,Marché hebdomadaire de Kollet,11.488112,-11.5493849
14008,4554062288,Retail,Market Place,Télimélé,marché de Télimélé,10.9045693,-13.0339617
14021,4573259946,Retail,Market Place,Télimélé,marché hebdo djengaloye,11.1876617,-12.958885
14022,4573260329,Retail,Market Place,Télimélé,Marché hebdo,11.065153,-12.7948555
11826,4514660692,Retail,Market Place,Yomou,Borkeza Community Market Hall,7.9125225,-9.4568896
12945,4541334681,Retail,Market Place,Yomou,Marché hebdomadaire de Loo,7.8551025,-9.2809045
12964,4541335377,Retail,Market Place,Yomou,Marché,7.7281271,-9.2097361
12986,4541339613,Retail,Market Place,Yomou,Marché,7.7136308,-9.2683494
348,671341589,Retail,Retail,Boké,Marché 110ème,10.931871585699833,-14.293245465269319
138,338615023,Retail,Retail,Camayenne,Bluezone de Kaloum,9.513195717084487,-13.707871092355257
176,437615196,Retail,Retail,Camayenne,marché niger,9.510785895675948,-13.707915388472626
271,552008076,Retail,Retail,Camayenne,Sabéna,9.509685047617861,-13.713009290805687
10,39389799,Retail,Retail,Conakry,Grand Marché de Conakry,9.563121652115596,-13.642155824297436
13,94837377,Retail,Retail,Conakry,Marché de Lambanyi,9.63907457083472,-13.607495864537922
44,270390809,Retail,Retail,Conakry,Marché Matoto,9.611887013542331,-13.595480844559606
45,270407489,Retail,Retail,Conakry,Marché de cosa,9.607458295186023,-13.610290027446718
154,425084337,Retail,Retail,Conakry,marché de kissosso,9.634163050460796,-13.573158077091994
160,425100504,Retail,Retail,Conakry,Tanerie Marché,9.59991662011746,-13.604037187467958
224,504478508,Retail,Retail,Conakry,Marché de Taouyah,9.580434390267227,-13.658201505580404
225,504480741,Retail,Retail,Conakry,Marché de Koloma,9.59008024941427,-13.62495924223877
226,505452428,Retail,Retail,Conakry,Marché de Bonfi,9.559201559210303,-13.642766916507915
250,541227310,Retail,Retail,Conakry,Avaria,9.546612732019607,-13.665668694695588
251,541443202,Retail,Retail,Conakry,Centre Commercial Koumi,9.548962798855477,-13.660981060271444
252,541443445,Retail,Retail,Conakry,marché M'balia,9.542580115494735,-13.667347198472308
255,7826741,Retail,Retail,Conakry,Marché de Kaporo,9.611072347912296,-13.644908869254374
273,552019604,Retail,Retail,Conakry,Marché de Matoto,9.611206989263554,-13.592985163216715
285,554588496,Retail,Retail,Conakry,Marché de Sangoya,9.624685211422056,-13.579066660644726
292,558387645,Retail,Retail,Conakry,Prima Center,9.603037825129043,-13.63902652910499
293,559925300,Retail,Retail,Conakry,Marché de Bambéto,9.58636811717583,-13.632831570095837
294,566732458,Retail,Retail,Conakry,Marché de Kobaya,9.651693555514097,-13.601853285277565
303,578137005,Retail,Retail,Conakry,Marché Concasseur,9.571983229325838,-13.649518010572033
307,583385494,Retail,Retail,Conakry,Marché Gbessia cité 2,9.571366129542541,-13.62959858940957
317,591690682,Retail,Retail,Conakry,Centre commercial de Lambanyi,9.638943196380756,-13.615627462613826
326,617728858,Retail,Retail,Conakry,Marché de Kiroti,9.625828418239392,-13.623317615281358
277,552249583,Retail,Retail,Coyah,Marché de Coyah,9.708250594487883,-13.383947763001295
233,528543967,Retail,Retail,Dabola,Hospital de MANGO,10.635982872154873,-11.457151488901193
41,270168054,Retail,Retail,Dubréka,Marché T8,9.673881906149168,-13.543178724202468
42,270173504,Retail,Retail,Dubréka,Marché de Dabompa,9.655647133333334,-13.535008666666668
158,425085252,Retail,Retail,Dubréka,Entag marché,9.643388733574897,-13.56363920723106
236,534127927,Retail,Retail,Dubréka,Marché du KM36,9.70326490626983,-13.496765370070197
237,534175941,Retail,Retail,Dubréka,Marché de Tôbôlôn,9.717067966962086,-13.50995189200861
248,541201908,Retail,Retail,Dubréka,Marché de Gomboyah,9.72292952351274,-13.476301019489965
249,541206773,Retail,Retail,Dubréka,Marché CBA,9.679277777786146,-13.514634349375678
254,545952246,Retail,Retail,Dubréka,Marché de Lansanaya,9.666439404031799,-13.525619649470155
256,548476630,Retail,Retail,Dubréka,Marché de baylobayah,9.681109988755939,-13.525044688521444
301,577599143,Retail,Retail,Dubréka,Marché de Sonfonia Casse,9.682937529970234,-13.55859574229553
305,583074056,Retail,Retail,Dubréka,Marché de Sonfonia Gare,9.666037759372824,-13.56209282012629
335,639202214,Retail,Retail,Dubréka,Marché de Sonfonia Centre 1,9.685715772348749,-13.571320889425143
396,881972073,Retail,Retail,Dubréka,CanalOlympia Tombolia,9.65060420276157,-13.552693851471833
295,568286808,Retail,Retail,Fria,Marché Central de Fria,10.367003680103986,-13.5816587894624
240,534683536,Retail,Retail,Kamsar,Petit marché,10.663756993256529,-14.59844902253299
247,538281238,Retail,Retail,Kamsar,marché Sahara,10.665347079326619,-14.581002149839914
108,305324376,Retail,Retail,Kankan,marché,10.660249726594964,-9.425150323134831
174,433257873,Retail,Retail,Kankan,Marche Dibida,10.373781299676287,-9.296110602630003
231,521085659,Retail,Retail,Mali,Marché de Mali,12.076252899059112,-12.296776782094716
93,304613882,Retail,Retail,Mamou,Dounet Marche et Gare,10.513142070062216,-11.919298989064217
16994,253617085,"Travel, Transport and Tourism",Airport,Beyla,Aéroport de Beyla,8.69636439225783,-8.71320157067795
16997,311732667,"Travel, Transport and Tourism",Airport,Beyla,aeropathe_Rio Tinto,8.553843696375674,-8.891360180378545
2501,462741328,"Travel, Transport and Tourism",Airport,Boké,Aéroport de Boké Baralande,10.9659252,-14.2802515
2502,462742418,"Travel, Transport and Tourism",Airport,Boké,Sangarédi Airport,11.1134949,-13.8153237
16990,41865184,"Travel, Transport and Tourism",Airport,Conakry,Aéroport international Ahmed Sékou Touré,9.576402792665814,-13.613862116694845
16993,238479940,"Travel, Transport and Tourism",Airport,Faranah,Faranah Airport,10.036192127765995,-10.768824571841243
2503,1042042231,"Travel, Transport and Tourism",Airport,Fria,Fria Airport,10.3515213,-13.5691599
16998,330174138,"Travel, Transport and Tourism",Airport,Kamsar,Aéroport de Kawass,10.658439745618203,-14.53087910912599
2508,2598227769,"Travel, Transport and Tourism",Airport,Kankan,Aéroport de Kankan,10.4475596,-9.2359064
2520,3749729023,"Travel, Transport and Tourism",Airport,Kissidougou,Kissidougou Airport,9.1608546,-10.1245813
16999,373169635,"Travel, Transport and Tourism",Airport,Koundara,Sambailo Airport,12.575250021702496,-13.363739679626795
16995,269104323,"Travel, Transport and Tourism",Airport,Kérouané,Aéroport de Gbenko,9.24220570991769,-9.298152195512248
16996,271290774,"Travel, Transport and Tourism",Airport,Labé,Labe Airport,11.336887854690376,-12.291699242795776
2526,4631890616,"Travel, Transport and Tourism",Airport,Macenta,Macenta Airport,8.4836234,-9.5253541
2500,321543529,"Travel, Transport and Tourism",Airport,Nzérékoré,Aéroport de N'zérékoré,7.8155778,-8.7038786
17013,667782437,"Travel, Transport and Tourism",Airport,Siguiri,Siguiri Airport,11.400019212501997,-9.187824695529724
2702,6390457671,"Travel, Transport and Tourism",Bus Station,Boffa,Gare routière Boffa,10.1898416,-14.0408231
2522,4008454269,"Travel, Transport and Tourism",Bus Station,Boké,Gare routière 400 Bâtiments,10.9106766,-14.306451
2679,6301807518,"Travel, Transport and Tourism",Bus Station,Boké,Gare voiture Dabbis,10.9309055,-14.2849399
2530,5162106758,"Travel, Transport and Tourism",Bus Station,Conakry,Carrière,9.5565091,-13.6505181
2532,5162106759,"Travel, Transport and Tourism",Bus Station,Conakry,Kondéboungni,9.5666622,-13.6340689
2536,5345940535,"Travel, Transport and Tourism",Bus Station,Conakry,Dixinn Gare,9.549909,-13.6608046
2538,5345940536,"Travel, Transport and Tourism",Bus Station,Conakry,Madina Avaria,9.5471408,-13.6652801
2540,5345940537,"Travel, Transport and Tourism",Bus Station,Conakry,Sig Madina,9.5418318,-13.6757042
2542,5345940903,"Travel, Transport and Tourism",Bus Station,Conakry,Kénien,9.5529027,-13.6572843
2544,5345940904,"Travel, Transport and Tourism",Bus Station,Conakry,Madina Avaria,9.5471339,-13.6658007
2546,5345941221,"Travel, Transport and Tourism",Bus Station,Conakry,Bonfi,9.5602119,-13.6432112
2548,5345941222,"Travel, Transport and Tourism",Bus Station,Conakry,Dixinn Gare,9.5497575,-13.6605835
2550,5345941223,"Travel, Transport and Tourism",Bus Station,Conakry,Madina Pont,9.5463749,-13.6676697
2552,5345941224,"Travel, Transport and Tourism",Bus Station,Conakry,Donka Autoroute,9.5350613,-13.6808978
2555,5499365010,"Travel, Transport and Tourism",Bus Station,Conakry,Yimbaya,9.589119,-13.6068972
2566,5946411563,"Travel, Transport and Tourism",Bus Station,Conakry,Mz 752,9.5499524,-13.6471464
2616,5976227291,"Travel, Transport and Tourism",Bus Station,Conakry,Bonfi,9.5603797,-13.6433485
2622,5976295156,"Travel, Transport and Tourism",Bus Station,Conakry,Kondéboungni,9.5667963,-13.6341847
2707,6888792393,"Travel, Transport and Tourism",Bus Station,Conakry,Rue MA. 835,9.5619795,-13.6436058
17004,451332338,"Travel, Transport and Tourism",Bus Station,Conakry,Gare Routière de Matam,9.555400241191034,-13.648723351747867
17007,504482962,"Travel, Transport and Tourism",Bus Station,Conakry,Gare routière de Bambéto,9.586690261021701,-13.631485539626253
17010,541227311,"Travel, Transport and Tourism",Bus Station,Conakry,Gare Routière Madina Bamako,9.544925612329843,-13.66976974935817
17011,541227312,"Travel, Transport and Tourism",Bus Station,Conakry,Gare Routière Madina,9.545205921205104,-13.668987639350576
2706,6744442786,"Travel, Transport and Tourism",Bus Station,Dabola,"Gare routière destinations via Mamou (Labé, Conakry...)",10.7376069,-11.1271355
17003,443260425,"Travel, Transport and Tourism",Bus Station,Dalaba,Gare routière,10.692610924454401,-12.250240664564512
17000,417227604,"Travel, Transport and Tourism",Bus Station,Fria,BANNANKÖRÖ,10.372869970762155,-13.58411121143587
17008,538281237,"Travel, Transport and Tourism",Bus Station,Kamsar,Gare routière Sahara,10.664190340853732,-14.581813689170332
2557,5618120922,"Travel, Transport and Tourism",Bus Station,Kankan,Gare,10.3943596,-9.3033183
2558,5618147121,"Travel, Transport and Tourism",Bus Station,Kankan,Gare routier à Bamako,10.3694526,-9.2955078
2704,6743940687,"Travel, Transport and Tourism",Bus Station,Kankan,Southbound gare routière,10.3684574,-9.2961292
2705,6743940688,"Travel, Transport and Tourism",Bus Station,Kankan,Westbound gare routière,10.3883384,-9.3160829
17005,455599478,"Travel, Transport and Tourism",Bus Station,Kankan,Gare Routiere,10.389053530795177,-9.315615124209282
2523,4258692769,"Travel, Transport and Tourism",Bus Station,Kindia,GARE ROUTIERE,10.0496731,-12.8525264
2529,4858142422,"Travel, Transport and Tourism",Bus Station,Kissidougou,Gare Routière de Kissidougou,9.1929158,-10.1002048
2709,7041828885,"Travel, Transport and Tourism",Bus Station,Kissidougou,Gare des voitures,9.1861575,-10.0940632
2677,6079527582,"Travel, Transport and Tourism",Bus Station,Koubia,Gare routière de Koubia,11.587068,-11.8911399
2710,7110265685,"Travel, Transport and Tourism",Bus Station,Labé,Sept-place Gare - aller Sud,11.3168249,-12.2829541
17001,427639311,"Travel, Transport and Tourism",Bus Station,Lola,Gare routière de Lola,7.80643224178525,-8.54034934725269
2678,6080256235,"Travel, Transport and Tourism",Bus Station,Mali,Gare routière de Yembering,11.8171634,-12.3495795
2713,8900849542,"Travel, Transport and Tourism",Bus Station,Mali,GR de Mali,12.0745834,-12.2960776
2528,4858142421,"Travel, Transport and Tourism",Bus Station,Mamou,Gare Routière Mamou,10.3728463,-12.0876347
2703,6709223018,"Travel, Transport and Tourism",Bus Station,Mandiana,Gare routière de Mandiana,10.6242578,-8.6943738
2680,6344557985,"Travel, Transport and Tourism",Bus Station,Pita,Sept places garage,11.0604112,-12.3971871
2715,9560092062,"Travel, Transport and Tourism",Bus Station,Siguiri,Ancienne Gare,11.4166115,-9.1673316
2716,9560107427,"Travel, Transport and Tourism",Bus Station,Siguiri,Gare Routière indépendante,11.379591,-9.1769128
2708,7006679588,"Travel, Transport and Tourism",Ferry Terminal,Camayenne,Port Autonome de Conakry,9.5173594,-13.7143707
17009,540213994,"Travel, Transport and Tourism",Ferry Terminal,Camayenne,Teminataye,9.509561567871595,-13.703699228848768
2564,5866879962,"Travel, Transport and Tourism",Ferry Terminal,Conakry,Port de Dixinn,9.5540397,-13.6735462
17002,427805904,"Travel, Transport and Tourism",Ferry Terminal,Conakry,Djoliba pêche,9.557160393294145,-13.669352093424646
17006,504465458,"Travel, Transport and Tourism",Ferry Terminal,Conakry,Débarquadère de Kaporo,9.61598844712884,-13.641770038527039
17012,571751438,"Travel, Transport and Tourism",Ferry Terminal,Conakry,Port de Bonfi,9.555864751321753,-13.637371737004997
2504,1848380747,"Travel, Transport and Tourism",Ferry Terminal,Gueckedou,Débarcadère,8.501241,-10.3313658
2507,2315603074,"Travel, Transport and Tourism",Ferry Terminal,Kamsar,Port nènè,10.6791149,-14.6110445
2521,3834132129,"Travel, Transport and Tourism",Ferry Terminal,Kamsar,Kamsar,10.6691166,-14.6099187
16992,222608533,"Travel, Transport and Tourism",Ferry Terminal,Kamsar,Port Néné,10.678384425416638,-14.608611182731222
16969,8907777217,"Travel, Transport and Tourism",Fuel,Beyla,SS Star Oil Nionsomoridou Carrefour Rio Tinto,8.7223998,-8.8359396
16871,6151863685,"Travel, Transport and Tourism",Fuel,Bindi,Fuel station,10.1709606,-11.4097615
16779,4419423490,"Travel, Transport and Tourism",Fuel,Boffa,Station Total Kolia,10.4064874,-14.0478943
16834,5251291900,"Travel, Transport and Tourism",Fuel,Boffa,Station PM,10.1883636,-14.0424848
16841,5251292378,"Travel, Transport and Tourism",Fuel,Boffa,Station Shell,10.3581963,-14.2702539
16955,8865785017,"Travel, Transport and Tourism",Fuel,Boffa,Bel Air,10.2431954,-14.4400933
16745,2108629713,"Travel, Transport and Tourism",Fuel,Boké,Station service,10.9099553,-14.3072153
16746,2108629790,"Travel, Transport and Tourism",Fuel,Boké,Station service,10.9561143,-14.2805859
16828,5251291810,"Travel, Transport and Tourism",Fuel,Boké,Station TMI,10.8727517,-14.31202
16832,5251291894,"Travel, Transport and Tourism",Fuel,Boké,Station Shell,10.8459733,-14.345801
16838,5251292374,"Travel, Transport and Tourism",Fuel,Boké,Station shell,10.9389721,-14.2816264
16839,5251292375,"Travel, Transport and Tourism",Fuel,Boké,Station BTN,10.947674,-14.2807005
16840,5251292377,"Travel, Transport and Tourism",Fuel,Boké,Station TMI,10.9344652,-14.2871989
16876,6318606237,"Travel, Transport and Tourism",Fuel,Boké,Station UTS,10.9434723,-14.2798968
16962,8866009022,"Travel, Transport and Tourism",Fuel,Boké,SS Star Oil Boké,10.9561172,-14.2805498
